"state_abbrev,""state"",""municipality"",""geocode"",""urb2000"",""rur2000"",""tot2000"",""prop_urb2000"",""prop_rur2000"",""urb2010"",""rur2010"",""tot2010"",""prop_urb2010"",""prop_rur2010"",""pop_estimated2006"",""pop_estimated2017"",""urb2006e"",""rur2006e"",""urb2017e"",""rur2017e"""
"PA,""Pará"",""Paragominas"",1505502,58240,18210,76450,0.761805101373447,0.238194898626553,76511,21308,97819,0.782169108250953,0.217830891749047,88877,110026,69516.84383402,19360.15616598,86058.9383044194,23967.0616955806"
"PA,""Pará"",""Parauapebas"",1505536,59260,12308,71568,0.828023697742008,0.171976302257992,138690,15218,153908,0.901122748655041,0.0988772513449593,95225,202356,85809.4137406762,9415.58625932375,182347.594926839,20008.4050731606"
"PA,""Pará"",""Pau D'Arco"",1505551,3212,3912,7124,0.450870297585626,0.549129702414374,3641,2392,6033,0.603514006298691,0.396485993701309,8939,5341,5394.81170230399,3544.18829769601,3223.36830764131,2117.63169235869"
"PA,""Pará"",""Peixe-Boi"",1505601,3901,3859,7760,0.50270618556701,0.49729381443299,4169,3685,7854,0.530812324929972,0.469187675070028,9086,7860,4822.96078431373,4263.03921568627,4172.18487394958,3687.81512605042"
"PA,""Pará"",""Piçarra"",1505635,2755,9916,12671,0.21742561755189,0.78257438244811,3581,9116,12697,0.282035126407813,0.717964873592187,14389,12632,4058.20343388202,10330.796566118,3562.66771678349,9069.33228321651"
"PA,""Pará"",""Placas"",1505650,3534,9860,13394,0.26384948484396,0.73615051515604,4854,19080,23934,0.202807721233392,0.797192278766608,15614,30109,3166.63975933818,12447.3602406618,6106.33767861619,24002.6623213838"
"PA,""Pará"",""Ponta de Pedras"",1505700,8641,10053,18694,0.462233871830534,0.537766128169466,12424,13575,25999,0.477864533251279,0.522135466748721,20316,30219,9708.29585753298,10607.704142467,14440.5883303204,15778.4116696796"
"PA,""Pará"",""Portel"",1505809,17325,20718,38043,0.455405725100544,0.544594274899456,24852,27320,52172,0.476347466073756,0.523652533926244,44393,60322,21146.4930614123,23246.5069385877,28734.2318485011,31587.7681514989"
"PA,""Pará"",""Porto de Moz"",1505908,10230,13315,23545,0.434487152261627,0.565512847738373,14583,19373,33956,0.429467546236306,0.570532453763694,29890,39991,12836.7849570032,17053.2150429968,17174.8366415361,22816.1633584639"
"PA,""Pará"",""Prainha"",1506005,7149,20152,27301,0.261858539980221,0.73814146001978,8959,20390,29349,0.305257419332856,0.694742580667144,30278,29067,9242.58414256022,21035.4158574398,8872.91740774813,20194.0825922519"
"PA,""Pará"",""Primavera"",1506104,6369,3349,9718,0.655381765795431,0.344618234204569,6391,3877,10268,0.622419166342034,0.377580833657967,11014,10534,6855.32469809116,4158.67530190884,6556.56349824698,3977.43650175302"
"PA,""Pará"",""Quatipuru"",1506112,4339,6566,10905,0.397890875745071,0.602109124254929,5313,7098,12411,0.428087986463621,0.571912013536379,12189,13237,5217.96446700508,6971.03553299492,5666.60067681895,7570.39932318105"
"PA,""Pará"",""Redenção"",1506138,59613,3638,63251,0.942483122796478,0.0575168772035225,70065,5491,75556,0.927325427497485,0.0726745725025147,72085,82464,66846.2534411562,5238.74655884378,76470.9640531526,5993.03594684738"
"PA,""Pará"",""Rio Maria"",1506161,12840,4658,17498,0.733798148359812,0.266201851640187,13512,4185,17697,0.763519240549246,0.236480759450754,10818,17705,8259.75114426174,2558.24885573826,13518.1081539244,4186.89184607561"
"PA,""Pará"",""Rondon do Pará"",1506187,30061,9809,39870,0.753975420115375,0.246024579884625,34696,12268,46964,0.738778638957499,0.261221361042501,46311,50925,34213.5775487608,12097.4224512392,37622.3021889107,13302.6978110893"
"PA,""Pará"",""Rurópolis"",1506195,8419,16241,24660,0.341403081914031,0.658596918085969,15273,24814,40087,0.380996332975778,0.619003667024222,28497,49093,10857.2525008107,17639.7474991893,18704.2529747799,30388.7470252201"
"PA,""Pará"",""Salinópolis"",1506203,30417,3032,33449,0.909354539747078,0.0906454602529224,33391,4030,37421,0.892306458940167,0.107693541059833,41416,39569,36955.764303466,4460.23569653404,35307.6742738035,4261.32572619652"
"PA,""Pará"",""Salvaterra"",1506302,8651,6467,15118,0.572231776690038,0.427768223309962,12672,7511,20183,0.627855125600753,0.372144874399247,17505,23096,10990.6039736412,6514.39602635882,14500.941980875,8595.05801912501"
"PA,""Pará"",""Santa Bárbara do Pará"",1506351,4009,7369,11378,0.352346633854808,0.647653366145192,5458,11683,17141,0.318417828598098,0.681582171401902,13313,20492,4239.09655212648,9073.90344787352,6525.01814363223,13966.9818563678"
"PA,""Pará"",""Santa Cruz do Arari"",1506401,2245,3010,5255,0.42721217887726,0.57278782112274,3994,4161,8155,0.48976088289393,0.51023911710607,5611,9845,2748.04831391784,2862.95168608216,4821.69589209074,5023.30410790926"
"PA,""Pará"",""Santa Izabel do Pará"",1506500,33078,10149,43227,0.765216184329239,0.234783815670761,43000,16466,59466,0.723102276931356,0.276897723068644,50543,68836,36547.7583829415,13995.2416170585,49775.4683348468,19060.5316651532"
"PA,""Pará"",""Santa Luzia do Pará"",1506559,8442,10958,19400,0.435154639175258,0.564845360824742,8693,10731,19424,0.447539126853377,0.552460873146623,19818,19316,8869.33041598023,10948.6695840198,8644.66577429984,10671.3342257002"
"PA,""Pará"",""Santa Maria das Barreiras"",1506583,1457,9498,10955,0.132998630762209,0.867001369237791,6357,10849,17206,0.369464140416134,0.630535859583866,13710,20849,5065.3533651052,8644.64663489481,7702.95786353598,13146.042136464"
"PA,""Pará"",""Santa Maria do Pará"",1506609,11709,9141,20850,0.56158273381295,0.43841726618705,13328,9698,23026,0.578823938156866,0.421176061843134,22996,24186,13310.6352818553,9685.3647181447,13999.435768262,10186.564231738"
"PA,""Pará"",""Santana do Araguaia"",1506708,17326,13892,31218,0.555000320328016,0.444999679671984,29663,26490,56153,0.528253165458658,0.471746834541342,42523,70764,22462.9093547985,20060.0906452015,37381.3070005164,33382.6929994836"
"PA,""Pará"",""Santarém"",1506807,186297,76241,262538,0.709600134075829,0.290399865924171,215790,78790,294580,0.732534455835427,0.267465544164573,276074,296302,202233.71736031,73840.2826396904,217051.424332949,79250.5756670514"
"PA,""Pará"",""Santarém Novo"",1506906,1488,3946,5434,0.273831431726169,0.726168568273831,1809,4332,6141,0.294577430385931,0.705422569614069,6135,6526,1807.23253541768,4327.76746458232,1922.41231069858,4603.58768930142"
"PA,""Pará"",""Santo Antônio do Tauá"",1507003,10388,9447,19835,0.523720695739854,0.476279304260146,14871,11803,26674,0.557509184974132,0.442490815025868,21836,30611,12173.7705630951,9662.22943690485,17065.9136612432,13545.0863387568"
"PA,""Pará"",""São Caetano de Odivelas"",1507102,6550,9045,15595,0.420006412311638,0.579993587688362,6958,9933,16891,0.41193535018649,0.58806464981351,14608,17563,6017.55159552424,8590.44840447576,7234.82055532532,10328.1794446747"
"PA,""Pará"",""São Domingos do Araguaia"",1507151,10878,9127,20005,0.543764058985254,0.456235941014746,15254,7876,23130,0.659489840034587,0.340510159965413,24230,24859,15979.438824038,8250.56117596196,16394.2579334198,8464.7420665802"
"PA,""Pará"",""São Domingos do Capim"",1507201,5877,21528,27405,0.214449917898194,0.785550082101806,6589,23257,29846,0.2207666018897,0.7792333981103,32231,31123,7115.52834550694,25115.4716544931,6870.91895061315,24252.0810493869"
"PA,""Pará"",""São Félix do Xingu"",1507300,12530,22091,34621,0.361919066462552,0.638080933537448,45113,46227,91340,0.49390190497044,0.50609809502956,41813,124806,20651.520352529,21161.479647471,61641.9211517408,63164.0788482592"
"PA,""Pará"",""São Francisco do Pará"",1507409,4907,9338,14245,0.344471744471744,0.655528255528256,5113,9947,15060,0.339508632138114,0.660491367861886,16186,15454,5495.28671978752,10690.7132802125,5246.76640106242,10207.2335989376"
"PA,""Pará"",""São Geraldo do Araguaia"",1507458,11933,15713,27646,0.431635679664328,0.568364320335672,13590,11997,25587,0.531129088990503,0.468870911009497,27242,24188,14469.0186422793,12772.9813577207,12846.9504045023,11341.0495954977"
"PA,""Pará"",""São João da Ponta"",1507466,1051,2984,4035,0.260470879801735,0.739529120198265,1031,4234,5265,0.195821462488129,0.804178537511871,3916,5970,766.836847103514,3149.16315289649,1169.05413105413,4800.94586894587"
"PA,""Pará"",""São João de Pirabas"",1507474,9832,7652,17484,0.562342713337909,0.437657286662091,10487,10160,20647,0.507918825979561,0.492081174020439,18389,22415,9340.11929093815,9048.88070906185,11385.0004843319,11029.9995156681"
"PA,""Pará"",""São João do Araguaia"",1507508,2413,9834,12247,0.197027843553523,0.802972156446477,2586,10569,13155,0.196579247434436,0.803420752565564,17207,13616,3382.53911060433,13824.4608893957,2676.62303306727,10939.3769669327"
"PA,""Pará"",""São Miguel do Guamá"",1507607,24457,16909,41366,0.591234347048301,0.408765652951699,31884,19683,51567,0.618302402699401,0.381697597300599,47599,57364,29430.5760660888,18168.4239339112,35468.2990284484,21895.7009715516"
"PA,""Pará"",""São Sebastião da Boa Vista"",1507706,7180,10484,17664,0.406476449275362,0.593523550724638,9902,13002,22904,0.432326231225987,0.567673768774013,19688,25904,8511.63884037723,11176.3611596228,11198.978693678,14705.021306322"
"PA,""Pará"",""Sapucaia"",1507755,2682,1114,3796,0.706533192834563,0.293466807165437,3325,1722,5047,0.65880721220527,0.34119278779473,2752,5766,1813.0374479889,938.962552011096,3798.68238557559,1967.31761442441"
"PA,""Pará"",""Senador José Porfírio"",1507805,5331,10390,15721,0.339100566121748,0.660899433878252,6470,6575,13045,0.495975469528555,0.504024530471445,10285,11357,5101.10770410119,5183.89229589881,5632.7934074358,5724.2065925642"
"PA,""Pará"",""Soure"",1507904,17303,2655,19958,0.866970638340515,0.133029361659485,21015,1986,23001,0.91365592800313,0.0863440719968697,21789,24682,19907.6490152602,1881.35098473979,22550.8556149733,2131.14438502674"
"PA,""Pará"",""Tailândia"",1507953,28128,10307,38435,0.731832964745674,0.268167035254326,58713,20584,79297,0.74041893135932,0.25958106864068,53755,103321,39801.2196552203,13953.7803447797,76500.8244069763,26820.1755930237"
"PA,""Pará"",""Terra Alta"",1507961,3692,4569,8261,0.446919259169592,0.553080740830408,4334,5928,10262,0.422334827519002,0.577665172480998,10468,11399,4421.00097446891,6046.99902553109,4814.1946988891,6584.8053011109"
"PA,""Pará"",""Terra Santa"",1507979,10965,3627,14592,0.751439144736842,0.248560855263158,10335,6614,16949,0.609770487934391,0.390229512065609,17395,18257,10606.9576376187,6788.04236238126,11132.5797982182,7124.42020178182"
"PA,""Pará"",""Tomé-Açu"",1508001,27314,19959,47273,0.577792820426036,0.422207179573964,31563,24955,56518,0.558459251919742,0.441540748080258,51612,61709,28823.1989100817,22788.8010899183,34461.9619767154,27247.0380232846"
"PA,""Pará"",""Tracuateua"",1508035,4677,18066,22743,0.205645693180319,0.794354306819681,7256,20199,27455,0.264287015115644,0.735712984884356,27090,30108,7159.53523948279,19930.4647605172,7957.1534511018,22150.8465488982"
"PA,""Pará"",""Trairão"",1508050,3008,11034,14042,0.214214499359066,0.785785500640934,5679,11196,16875,0.336533333333333,0.663466666666667,17892,18469,6021.2544,11870.7456,6215.43413333333,12253.5658666667"
"PA,""Pará"",""Tucumã"",1508084,16496,8813,25309,0.651783950373385,0.348216049626615,26907,6783,33690,0.7986642920748,0.2013357079252,20826,38508,16632.9825467498,4193.01745325022,30754.9645592164,7753.03544078362"
"PA,""Pará"",""Tucuruí"",1508100,60918,12880,73798,0.825469524919375,0.174530475080625,92442,4686,97128,0.951754385964912,0.0482456140350877,87602,110516,83375.5877192982,4226.41228070176,105184.087719298,5331.91228070176"
"PA,""Pará"",""Ulianópolis"",1508126,11909,7345,19254,0.618520826841176,0.381479173158824,28525,14816,43341,0.65815278835283,0.34184721164717,27987,57525,18419.7220876306,9567.27791236935,37860.2391499965,19664.7608500035"
"PA,""Pará"",""Uruará"",1508159,13166,32035,45201,0.291276741665007,0.708723258334993,24430,20359,44789,0.545446426577954,0.454553573422046,59881,44258,32661.8774699145,27219.1225300855,24140.3679474871,20117.6320525129"
"PA,""Pará"",""Vigia"",1508209,28006,12170,40176,0.697082835523696,0.302917164476304,32353,15536,47889,0.675583119296707,0.324416880703293,42214,52216,28519.0657979912,13694.9342020088,35276.2481571969,16939.7518428031"
"PA,""Pará"",""Viseu"",1508308,16478,34612,51090,0.322528870620474,0.677471129379526,18397,38319,56716,0.324370547993512,0.675629452006488,53607,59735,17388.5319662882,36218.4680337118,19376.2746843924,40358.7253156076"
"PA,""Pará"",""Vitória do Xingu"",1508357,3932,7210,11142,0.352898940944175,0.647101059055825,5362,8069,13431,0.399225671952945,0.600774328047055,10206,14719,4074.49720795175,6131.50279204825,5876.20266547539,8842.79733452461"
"PA,""Pará"",""Xinguara"",1508407,26264,8956,35220,0.745712663259512,0.254287336740488,31492,9081,40573,0.776181204249131,0.223818795750869,29606,43530,22979.6207329998,6626.37926700022,33787.1678209647,9742.83217903532"
"AP,""Amapá"",""Amapá"",1600105,5922,1199,7121,0.831624771801713,0.168375228198287,6959,1110,8069,0.862436485314165,0.137563514685835,7465,8757,6438.08836287024,1026.91163712976,7552.35630189614,1204.64369810386"
"AP,""Amapá"",""Calçoene"",1600204,5271,1459,6730,0.783209509658247,0.216790490341753,7307,1693,9000,0.811888888888889,0.188111111111111,7878,10525,6396.06066666667,1481.93933333333,8545.13055555556,1979.86944444444"
"AP,""Amapá"",""Cutias"",1600212,1442,1838,3280,0.439634146341463,0.560365853658537,2442,2254,4696,0.520017035775128,0.479982964224872,4466,5637,2322.39608177172,2143.60391822828,2931.3360306644,2705.6639693356"
"AP,""Amapá"",""Ferreira Gomes"",1600238,2523,1039,3562,0.708309938236946,0.291690061763054,4175,1627,5802,0.719579455360221,0.280420544639779,4458,7270,3207.88521199586,1250.11478800414,5231.3426404688,2038.6573595312"
"AP,""Amapá"",""Itaubal"",1600253,1156,1738,2894,0.399447131997236,0.600552868002764,1754,2511,4265,0.411254396248535,0.588745603751465,4062,5172,1670.51535756155,2391.48464243845,2127.00773739742,3044.99226260258"
"AP,""Amapá"",""Laranjal do Jari"",1600279,26792,1723,28515,0.939575661932316,0.0604243380676837,37904,2038,39942,0.948976015222072,0.051023984777928,37194,47554,35296.2139101697,1897.78608983025,45127.6054278704,2426.39457212959"
"AP,""Amapá"",""Macapá"",1600303,270628,12680,283308,0.955243057026275,0.0447569429737247,381214,16990,398204,0.957333427087623,0.0426665729123766,368367,474706,352650.042535987,15716.9574640134,454451.921839057,20254.0781609426"
"AP,""Amapá"",""Mazagão"",1600402,5972,6014,11986,0.498247955948607,0.501752044051393,8272,8760,17032,0.485674025364021,0.514325974635979,14259,20387,6925.22592766557,7333.77407233443,9901.43635509629,10485.5636449037"
"AP,""Amapá"",""Oiapoque"",1600501,7842,5044,12886,0.608567437529101,0.391432562470899,13852,6657,20509,0.675410795260617,0.324589204739383,16826,25514,11364.4620410551,5461.53795894485,17232.4310302794,8281.56896972061"
"AP,""Amapá"",""Pedra Branca do Amapari"",1600154,1364,2645,4009,0.340234472437017,0.659765527562983,5963,4809,10772,0.553564797623468,0.446435202376532,5893,15125,3262.1573523951,2630.8426476049,8372.66756405496,6752.33243594504"
"AP,""Amapá"",""Porto Grande"",1600535,7374,3668,11042,0.667813801847491,0.332186198152509,10809,6000,16809,0.643048366946279,0.356951633053721,15328,20611,9856.64536855256,5471.35463144744,13253.8698911298,7357.13010887025"
"AP,""Amapá"",""Pracuúba"",1600550,969,1317,2286,0.423884514435696,0.576115485564304,1881,1912,3793,0.495913524914316,0.504086475085684,2926,4779,1451.04297389929,1474.95702610071,2369.97073556552,2409.02926443448"
"AP,""Amapá"",""Santana"",1600600,75849,4590,80439,0.942938127027934,0.0570618729720658,99111,2151,101262,0.97875807311726,0.0212419268827398,101864,115471,99700.2123600166,2163.78763998341,113018.173460923,2452.82653907685"
"AP,""Amapá"",""Serra do Navio"",1600055,1216,2077,3293,0.369268144549043,0.630731855450957,2575,1805,4380,0.587899543378995,0.412100456621005,4326,5111,2543.25342465753,1782.74657534247,3004.75456621005,2106.24543378995"
"AP,""Amapá"",""Tartarugalzinho"",1600709,3483,3638,7121,0.489116697093105,0.510883302906895,6516,6047,12563,0.518665923744329,0.481334076255671,8916,16112,4624.42537610443,4291.57462389557,8356.74536336862,7755.25463663138"
"AP,""Amapá"",""Vitória do Jari"",1600808,6880,1680,8560,0.803738317757009,0.196261682242991,10302,2126,12428,0.828934663662697,0.171065336337303,11487,14991,9521.9724814934,1965.0275185066,12426.5595429675,2564.44045703251"
"TO,""Tocantins"",""Abreulândia"",1700251,1073,1116,2189,0.490178163544998,0.509821836455002,1476,915,2391,0.617314930991217,0.382685069008783,2392,2571,1476.61731493099,915.382685069009,1587.11668757842,983.883312421581"
"TO,""Tocantins"",""Aguiarnópolis"",1700301,2304,841,3145,0.732591414944356,0.267408585055644,4142,1020,5162,0.802402169701666,0.197597830298334,3650,6460,2928.76791941108,721.232080588919,5183.51801627276,1276.48198372724"
"TO,""Tocantins"",""Aliança do Tocantins"",1700350,5120,1057,6177,0.828881333980897,0.171118666019103,4756,915,5671,0.838652794921531,0.161347205078469,6491,5527,5443.69529183565,1047.30470816435,4635.2339975313,891.7660024687"
"TO,""Tocantins"",""Almas"",1700400,5577,2897,8474,0.658130752891197,0.341869247108803,6009,1577,7586,0.792117057737938,0.207882942262062,9082,7273,7194.00711837596,1887.99288162404,5761.06736092802,1511.93263907198"
"TO,""Tocantins"",""Alvorada"",1700707,7842,666,8508,0.921720733427362,0.0782792665726375,7765,609,8374,0.927274898495343,0.0727251015046573,8280,8516,7677.83615954144,602.163840458562,7896.67303558634,619.326964413662"
"TO,""Tocantins"",""Ananás"",1701002,8396,2116,10512,0.798706240487062,0.201293759512938,8144,1721,9865,0.825544855549924,0.174455144450076,12156,9749,10035.3232640649,2120.67673593513,8048.23679675621,1700.76320324379"
"TO,""Tocantins"",""Angico"",1701051,1639,1250,2889,0.567324333679474,0.432675666320526,1938,1237,3175,0.610393700787402,0.389606299212598,2898,3423,1768.92094488189,1129.07905511811,2089.37763779528,1333.62236220472"
"TO,""Tocantins"",""Aparecida do Rio Negro"",1701101,2589,928,3517,0.736138754620415,0.263861245379585,3313,900,4213,0.78637550439117,0.21362449560883,3703,4726,2911.9484927605,791.051507239497,3716.41063375267,1009.58936624733"
"TO,""Tocantins"",""Aragominas"",1701309,2383,3797,6180,0.385598705501618,0.614401294498382,2230,3652,5882,0.379122747364842,0.620877252635158,8614,5865,3265.76334580075,5348.23665419925,2223.5549132948,3641.4450867052"
"TO,""Tocantins"",""Araguacema"",1701903,3032,2382,5414,0.560029553010713,0.439970446989287,2925,3392,6317,0.463036251385151,0.536963748614849,6105,7003,2826.83631470635,3278.16368529365,3242.64286845021,3760.35713154979"
"TO,""Tocantins"",""Araguaçu"",1702000,6257,3089,9346,0.66948427134603,0.33051572865397,5882,2904,8786,0.669474163441839,0.330525836558161,8951,8692,5992.4632369679,2958.5367630321,5819.06942863647,2872.93057136353"
"TO,""Tocantins"",""Araguaína"",1702109,105874,7269,113143,0.93575386899764,0.0642461310023598,142925,7559,150484,0.949768746178996,0.0502312538210042,130105,175960,123569.662721618,6535.33727838176,167121.308577656,8838.69142234389"
"TO,""Tocantins"",""Araguanã"",1702158,2609,1584,4193,0.622227522060577,0.377772477939423,3386,1644,5030,0.673161033797217,0.326838966202783,5691,5645,3830.95944333996,1860.04055666004,3799.99403578529,1845.00596421471"
"TO,""Tocantins"",""Araguatins"",1702208,15788,10222,26010,0.606997308727413,0.393002691272587,20135,11194,31329,0.642695266366625,0.357304733633375,29936,35216,19239.7254939513,10696.2745060487,22633.1565003671,12582.8434996329"
"TO,""Tocantins"",""Arapoema"",1702307,5503,1522,7025,0.783345195729537,0.216654804270463,5455,1287,6742,0.809107089884307,0.190892910115693,6641,6756,5373.28018392169,1267.71981607831,5466.32749925838,1289.67250074162"
"TO,""Tocantins"",""Arraias"",1702406,6136,4848,10984,0.558630735615441,0.441369264384559,7371,3274,10645,0.692437764208549,0.307562235791451,10960,10727,7589.11789572569,3370.88210427431,7427.7798966651,3299.2201033349"
"TO,""Tocantins"",""Augustinópolis"",1702554,10227,2737,12964,0.788876889848812,0.211123110151188,13176,2774,15950,0.826081504702194,0.173918495297806,14923,18089,12327.6142946708,2595.38570532915,14942.988338558,3146.01166144201"
"TO,""Tocantins"",""Aurora do Tocantins"",1702703,1960,1141,3101,0.632054176072235,0.367945823927765,2482,964,3446,0.720255368543239,0.279744631456761,2827,3735,2036.16192687174,790.838073128265,2690.153801509,1044.846198491"
"TO,""Tocantins"",""Axixá do Tocantins"",1702901,7560,1267,8827,0.856463124504362,0.143536875495638,7621,1654,9275,0.82167115902965,0.17832884097035,7974,9776,6552.00582210243,1421.99417789757,8032.65725067385,1743.34274932615"
"TO,""Tocantins"",""Babaçulândia"",1703008,4235,6094,10329,0.410010649627263,0.589989350372737,4929,5495,10424,0.472851112816577,0.527148887183423,11257,10752,5322.88497697621,5934.11502302379,5084.09516500384,5667.90483499616"
"TO,""Tocantins"",""Bandeirantes do Tocantins"",1703057,1203,1405,2608,0.461273006134969,0.538726993865031,1685,1437,3122,0.539718129404228,0.460281870595772,2641,3500,1425.39557975657,1215.60442024343,1889.0134529148,1610.9865470852"
"TO,""Tocantins"",""Barra do Ouro"",1703073,1398,2181,3579,0.390611902766136,0.609388097233864,2186,1937,4123,0.530196458889158,0.469803541110842,3776,4544,2002.02182876546,1773.97817123454,2409.21270919234,2134.78729080766"
"TO,""Tocantins"",""Barrolândia"",1703107,4188,894,5082,0.824085005903188,0.175914994096812,4479,870,5349,0.837352776219854,0.162647223780146,4500,5643,3768.08749298934,731.912507010656,4725.18171620864,917.818283791363"
"TO,""Tocantins"",""Bernardo Sayão"",1703206,1994,2557,4551,0.438145462535706,0.561854537464294,2187,2269,4456,0.490798922800718,0.509201077199282,4725,4518,2319.02491023339,2405.97508976661,2217.42953321364,2300.57046678636"
"TO,""Tocantins"",""Bom Jesus do Tocantins"",1703305,1130,1193,2323,0.48643994834266,0.51356005165734,2826,942,3768,0.75,0.25,2204,4700,1653,551,3525,1175"
"TO,""Tocantins"",""Brasilândia do Tocantins"",1703602,1212,711,1923,0.630265210608424,0.369734789391576,1436,628,2064,0.695736434108527,0.304263565891473,2082,2199,1448.52325581395,633.476744186047,1529.92441860465,669.075581395349"
"TO,""Tocantins"",""Brejinho de Nazaré"",1703701,3827,1050,4877,0.784703711297929,0.215296288702071,4195,990,5185,0.809064609450338,0.190935390549662,4096,5499,3313.92864030858,782.071359691417,4449.04628736741,1049.95371263259"
"TO,""Tocantins"",""Buriti do Tocantins"",1703800,6116,1726,7842,0.779903085947462,0.220096914052538,7454,2314,9768,0.763104013104013,0.236895986895987,8008,11135,6110.93693693694,1897.06306306306,8497.16318591319,2637.83681408681"
"TO,""Tocantins"",""Cachoeirinha"",1703826,1765,258,2023,0.872466633712308,0.127533366287692,1731,417,2148,0.80586592178771,0.194134078212291,2430,2276,1958.25418994413,471.745810055866,1834.15083798883,441.849162011173"
"TO,""Tocantins"",""Campos Lindos"",1703842,2209,3429,5638,0.391805604824406,0.608194395175594,4819,3320,8139,0.592087480034402,0.407912519965598,7307,9795,4326.38321661138,2980.61678338862,5799.49686693697,3995.50313306303"
"TO,""Tocantins"",""Cariri do Tocantins"",1703867,1942,1048,2990,0.649498327759197,0.350501672240803,2093,1663,3756,0.557241746538871,0.442758253461129,3173,4296,1768.12806176784,1404.87193823216,2393.91054313099,1902.08945686901"
"TO,""Tocantins"",""Carmolândia"",1703883,1550,458,2008,0.77191235059761,0.22808764940239,1824,492,2316,0.787564766839378,0.212435233160622,2170,2555,1709.01554404145,460.984455958549,2012.22797927461,542.772020725389"
"TO,""Tocantins"",""Carrasco Bonito"",1703891,1573,1645,3218,0.488812927284027,0.511187072715973,1967,1721,3688,0.533351409978308,0.466648590021692,4472,4055,2385.14750542299,2086.85249457701,2162.73996746204,1892.26003253796"
"TO,""Tocantins"",""Caseara"",1703909,2650,1010,3660,0.724043715846995,0.275956284153005,2737,1864,4601,0.594870680286894,0.405129319713106,4314,5265,2566.27211475766,1747.72788524234,3131.9941317105,2133.0058682895"
"TO,""Tocantins"",""Centenário"",1704105,761,1402,2163,0.351826167360148,0.648173832639852,1504,1062,2566,0.586126266562744,0.413873733437256,2332,2866,1366.84645362432,965.153546375682,1679.83787996882,1186.16212003118"
"TO,""Tocantins"",""Chapada da Natividade"",1705102,1241,2033,3274,0.379047037263286,0.620952962736714,1656,1621,3277,0.505340250228868,0.494659749771132,3716,3364,1877.84436985047,1838.15563014953,1699.96460176991,1664.03539823009"
"TO,""Tocantins"",""Chapada de Areia"",1704600,549,721,1270,0.432283464566929,0.567716535433071,749,586,1335,0.561048689138577,0.438951310861423,1184,1407,664.281647940075,519.718352059925,789.395505617978,617.604494382022"
"TO,""Tocantins"",""Colinas do Tocantins"",1705508,24114,1187,25301,0.953084858305996,0.0469151416940042,29607,1231,30838,0.960081717361697,0.0399182826383034,28467,34839,27330.6462481354,1136.35375186458,33448.2869511641,1390.71304883585"
"TO,""Tocantins"",""Colméia"",1716703,6358,2994,9352,0.679854576561163,0.320145423438837,6370,2241,8611,0.739751480664267,0.260248519335733,9810,8409,7256.96202531646,2553.03797468354,6220.57020090582,2188.42979909418"
"TO,""Tocantins"",""Combinado"",1705557,3740,784,4524,0.826702033598585,0.173297966401415,4000,669,4669,0.856714499892911,0.143285500107089,4268,4874,3656.45748554294,611.542514457057,4175.62647247805,698.373527521953"
"TO,""Tocantins"",""Conceição do Tocantins"",1705607,2335,2042,4377,0.533470413525246,0.466529586474754,2911,1271,4182,0.696078431372549,0.303921568627451,4574,4179,3183.86274509804,1390.13725490196,2908.91176470588,1270.08823529412"
"TO,""Tocantins"",""Couto Magalhães"",1706001,1835,2500,4335,0.423298731257209,0.576701268742791,1884,3125,5009,0.376122978638451,0.623877021361549,3892,5529,1463.87063286085,2428.12936713915,2079.58394889199,3449.41605110801"
"TO,""Tocantins"",""Cristalândia"",1706100,6713,605,7318,0.917327138562449,0.0826728614375512,5924,1310,7234,0.818910699474703,0.181089300525297,6862,7374,5619.36521979541,1242.63478020459,6038.64749792646,1335.35250207354"
"TO,""Tocantins"",""Crixás do Tocantins"",1706258,776,608,1384,0.560693641618497,0.439306358381503,872,692,1564,0.557544757033248,0.442455242966752,1571,1708,875.902813299233,695.097186700767,952.286445012788,755.713554987212"
"TO,""Tocantins"",""Darcinópolis"",1706506,2372,1901,4273,0.5551135033934,0.4448864966066,3489,1784,5273,0.661672672103167,0.338327327896833,5000,5988,3308.36336051584,1691.63663948416,3962.09596055376,2025.90403944624"
"TO,""Tocantins"",""Dianópolis"",1707009,12447,2981,15428,0.806779880736324,0.193220119263676,16444,2668,19112,0.860401841774801,0.139598158225199,17270,21738,14859.1398074508,2410.86019254918,18703.4152365006,3034.58476349937"
"TO,""Tocantins"",""Divinópolis do Tocantins"",1707108,3987,1789,5776,0.690270083102493,0.309729916897507,4466,1897,6363,0.701870187018702,0.298129812981298,6137,6868,4307.37733773377,1829.62266226623,4820.44444444444,2047.55555555556"
"TO,""Tocantins"",""Dois Irmãos do Tocantins"",1707207,2388,4881,7269,0.328518365662402,0.671481634337598,2777,4384,7161,0.387795000698226,0.612204999301774,6766,7286,2623.8209747242,4142.1790252758,2825.47437508728,4460.52562491272"
"TO,""Tocantins"",""Dueré"",1707306,2964,1601,4565,0.649288061336254,0.350711938663746,3055,1537,4592,0.665287456445993,0.334712543554007,4705,4727,3130.1774825784,1574.8225174216,3144.81380662021,1582.18619337979"
"TO,""Tocantins"",""Esperantina"",1707405,3552,4071,7623,0.465958284140102,0.534041715859898,4614,4862,9476,0.486914309835374,0.513085690164626,9578,10793,4663.66525960321,4914.33474039679,5255.26614605319,5537.73385394681"
