"state_abbrev,""state"",""municipality"",""geocode"",""period"",""zone"",""disease"",""cases"",""inc"""
"PA,""Pará"",""Vigia"",1508209,""2015-2019"",""rural"",""Vivax"",3,4.38118205717258"
"PA,""Pará"",""Viseu"",1508308,""2015-2019"",""rural"",""Vivax"",11,6.07424918677472"
"PA,""Pará"",""Vitória do Xingu"",1508357,""2015-2019"",""rural"",""Vivax"",23,75.0223910191412"
"PA,""Pará"",""Xinguara"",1508407,""2015-2019"",""rural"",""Vivax"",3,9.054718660431"
"AP,""Amapá"",""Amapá"",1600105,""2015-2019"",""rural"",""Vivax"",40,779.034895578764"
"AP,""Amapá"",""Calçoene"",1600204,""2015-2019"",""rural"",""Vivax"",5852,78977.5919752002"
"AP,""Amapá"",""Cutias"",1600212,""2015-2019"",""rural"",""Vivax"",12,111.960982138138"
"AP,""Amapá"",""Ferreira Gomes"",1600238,""2015-2019"",""rural"",""Vivax"",293,4687.56953859872"
"AP,""Amapá"",""Itaubal"",1600253,""2015-2019"",""rural"",""Vivax"",5,41.8150291352221"
"AP,""Amapá"",""Laranjal do Jari"",1600279,""2015-2019"",""rural"",""Vivax"",1079,11371.1445750613"
"AP,""Amapá"",""Macapá"",1600303,""2015-2019"",""rural"",""Vivax"",4485,5707.21147559145"
"AP,""Amapá"",""Mazagão"",1600402,""2015-2019"",""rural"",""Vivax"",6710,18298.9002219539"
"AP,""Amapá"",""Oiapoque"",1600501,""2015-2019"",""rural"",""Vivax"",4280,15673.2408789369"
"AP,""Amapá"",""Pedra Branca do Amapari"",1600154,""2015-2019"",""rural"",""Vivax"",4773,36284.9523086856"
"AP,""Amapá"",""Porto Grande"",1600535,""2015-2019"",""rural"",""Vivax"",5661,20693.2300365344"
"AP,""Amapá"",""Pracuúba"",1600550,""2015-2019"",""rural"",""Vivax"",70,949.180196592662"
"AP,""Amapá"",""Santana"",1600600,""2015-2019"",""rural"",""Vivax"",3865,35724.3929910759"
"AP,""Amapá"",""Serra do Navio"",1600055,""2015-2019"",""rural"",""Vivax"",3564,39983.248873333"
"AP,""Amapá"",""Tartarugalzinho"",1600709,""2015-2019"",""rural"",""Vivax"",970,4520.48529972669"
"AP,""Amapá"",""Vitória do Jari"",1600808,""2015-2019"",""rural"",""Vivax"",203,2066.12882606629"
"TO,""Tocantins"",""Abreulândia"",1700251,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Aguiarnópolis"",1700301,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Aliança do Tocantins"",1700350,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Almas"",1700400,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Alvorada"",1700707,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Ananás"",1701002,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Angico"",1701051,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Aparecida do Rio Negro"",1701101,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Aragominas"",1701309,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Araguacema"",1701903,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Araguaçu"",1702000,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Araguaína"",1702109,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Araguanã"",1702158,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Araguatins"",1702208,""2015-2019"",""rural"",""Vivax"",7,13.0886693232144"
"TO,""Tocantins"",""Arapoema"",1702307,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Arraias"",1702406,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Augustinópolis"",1702554,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Aurora do Tocantins"",1702703,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Axixá do Tocantins"",1702901,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Babaçulândia"",1703008,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Bandeirantes do Tocantins"",1703057,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Barra do Ouro"",1703073,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Barrolândia"",1703107,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Bernardo Sayão"",1703206,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Bom Jesus do Tocantins"",1703305,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Brasilândia do Tocantins"",1703602,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Brejinho de Nazaré"",1703701,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Buriti do Tocantins"",1703800,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Cachoeirinha"",1703826,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Campos Lindos"",1703842,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Cariri do Tocantins"",1703867,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Carmolândia"",1703883,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Carrasco Bonito"",1703891,""2015-2019"",""rural"",""Vivax"",2,19.1676221026382"
"TO,""Tocantins"",""Caseara"",1703909,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Centenário"",1704105,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Chapada da Natividade"",1705102,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Chapada de Areia"",1704600,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Colinas do Tocantins"",1705508,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Colméia"",1716703,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Combinado"",1705557,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Conceição do Tocantins"",1705607,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Couto Magalhães"",1706001,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Cristalândia"",1706100,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Crixás do Tocantins"",1706258,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Darcinópolis"",1706506,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Dianópolis"",1707009,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Divinópolis do Tocantins"",1707108,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Dois Irmãos do Tocantins"",1707207,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Dueré"",1707306,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Esperantina"",1707405,""2015-2019"",""rural"",""Vivax"",3,12.2091805238232"
"TO,""Tocantins"",""Fátima"",1707553,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Figueirópolis"",1707652,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Filadélfia"",1707702,""2015-2019"",""rural"",""Vivax"",1,6.54907893615237"
"TO,""Tocantins"",""Formoso do Araguaia"",1708205,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Fortaleza do Tabocão"",1708254,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Goianorte"",1708304,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Goiatins"",1709005,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Guaraí"",1709302,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Gurupi"",1709500,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Ipueiras"",1709807,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Itacajá"",1710508,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Itaguatins"",1710706,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Itapiratins"",1710904,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Itaporã do Tocantins"",1711100,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Jaú do Tocantins"",1711506,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Juarina"",1711803,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Lagoa da Confusão"",1711902,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Lagoa do Tocantins"",1711951,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Lajeado"",1712009,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Lavandeira"",1712157,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Lizarda"",1712405,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Luzinópolis"",1712454,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Marianópolis do Tocantins"",1712504,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Mateiros"",1712702,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Maurilândia do Tocantins"",1712801,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Miracema do Tocantins"",1713205,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Miranorte"",1713304,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Monte do Carmo"",1713601,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Monte Santo do Tocantins"",1713700,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Muricilândia"",1713957,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Natividade"",1714203,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Nazaré"",1714302,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Nova Olinda"",1714880,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Nova Rosalândia"",1715002,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Novo Acordo"",1715101,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Novo Alegre"",1715150,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Novo Jardim"",1715259,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Oliveira de Fátima"",1715507,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Palmas"",1721000,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Palmeirante"",1715705,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Palmeiras do Tocantins"",1713809,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Palmeirópolis"",1715754,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Paraíso do Tocantins"",1716109,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Paranã"",1716208,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Pau D'Arco"",1716307,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Pedro Afonso"",1716505,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Peixe"",1716604,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Pequizeiro"",1716653,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Pindorama do Tocantins"",1717008,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Piraquê"",1717206,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Pium"",1717503,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Ponte Alta do Bom Jesus"",1717800,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Ponte Alta do Tocantins"",1717909,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Porto Alegre do Tocantins"",1718006,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Porto Nacional"",1718204,""2015-2019"",""rural"",""Vivax"",1,3.10693481905077"
"TO,""Tocantins"",""Praia Norte"",1718303,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Presidente Kennedy"",1718402,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Pugmil"",1718451,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Recursolândia"",1718501,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Riachinho"",1718550,""2015-2019"",""rural"",""Vivax"",2,18.7961009863244"
"TO,""Tocantins"",""Rio da Conceição"",1718659,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Rio dos Bois"",1718709,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Rio Sono"",1718758,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Sampaio"",1718808,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Sandolândia"",1718840,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Santa Fé do Araguaia"",1718865,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Santa Maria do Tocantins"",1718881,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Santa Rita do Tocantins"",1718899,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Santa Rosa do Tocantins"",1718907,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Santa Tereza do Tocantins"",1719004,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Santa Terezinha do Tocantins"",1720002,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""São Bento do Tocantins"",1720101,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""São Félix do Tocantins"",1720150,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""São Miguel do Tocantins"",1720200,""2015-2019"",""rural"",""Vivax"",2,5.49682073612033"
"TO,""Tocantins"",""São Salvador do Tocantins"",1720259,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""São Sebastião do Tocantins"",1720309,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""São Valério"",1720499,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Silvanópolis"",1720655,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Sítio Novo do Tocantins"",1720804,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Sucupira"",1720853,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Taguatinga"",1720903,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Taipas do Tocantins"",1720937,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Talismã"",1720978,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Tocantínia"",1721109,""2015-2019"",""rural"",""Vivax"",1,6.01160545073052"
"TO,""Tocantins"",""Tocantinópolis"",1721208,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Tupirama"",1721257,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Tupiratins"",1721307,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Wanderlândia"",1722081,""2015-2019"",""rural"",""Vivax"",0,0"
"TO,""Tocantins"",""Xambioá"",1722107,""2015-2019"",""rural"",""Vivax"",0,0"
"MA,""Maranhão"",""Açailândia"",2100055,""2015-2019"",""rural"",""Vivax"",4,3.0322532232344"
"MA,""Maranhão"",""Alcântara"",2100204,""2015-2019"",""rural"",""Vivax"",1,1.25420944511377"
"MA,""Maranhão"",""Altamira do Maranhão"",2100402,""2015-2019"",""rural"",""Vivax"",5,20.7843416485103"
"MA,""Maranhão"",""Alto Alegre do Maranhão"",2100436,""2015-2019"",""rural"",""Vivax"",3,11.7108144365459"
"MA,""Maranhão"",""Alto Alegre do Pindaré"",2100477,""2015-2019"",""rural"",""Vivax"",55,45.0853787029545"
"MA,""Maranhão"",""Alto Parnaíba"",2100501,""2015-2019"",""rural"",""Vivax"",0,0"
"MA,""Maranhão"",""Amapá do Maranhão"",2100550,""2015-2019"",""rural"",""Vivax"",21,256.33842115303"
"MA,""Maranhão"",""Amarante do Maranhão"",2100600,""2015-2019"",""rural"",""Vivax"",26,23.036179222106"
"MA,""Maranhão"",""Anajatuba"",2100709,""2015-2019"",""rural"",""Vivax"",0,0"
"MA,""Maranhão"",""Apicum-Açu"",2100832,""2015-2019"",""rural"",""Vivax"",0,0"
"MA,""Maranhão"",""Araguanã"",2100873,""2015-2019"",""rural"",""Vivax"",26,97.5614288593076"
"MA,""Maranhão"",""Arame"",2100956,""2015-2019"",""rural"",""Vivax"",18,22.213940120979"
"MA,""Maranhão"",""Arari"",2101004,""2015-2019"",""rural"",""Vivax"",0,0"
"MA,""Maranhão"",""Axixá"",2101103,""2015-2019"",""rural"",""Vivax"",0,0"
"MA,""Maranhão"",""Bacabal"",2101202,""2015-2019"",""rural"",""Vivax"",4,3.7277866975316"
"MA,""Maranhão"",""Bacabeira"",2101251,""2015-2019"",""rural"",""Vivax"",2,4.51611065741976"
"MA,""Maranhão"",""Bacuri"",2101301,""2015-2019"",""rural"",""Vivax"",0,0"
"MA,""Maranhão"",""Bacurituba"",2101350,""2015-2019"",""rural"",""Vivax"",0,0"
"MA,""Maranhão"",""Balsas"",2101400,""2015-2019"",""rural"",""Vivax"",0,0"
"MA,""Maranhão"",""Barra do Corda"",2101608,""2015-2019"",""rural"",""Vivax"",39,26.3952170540061"
"MA,""Maranhão"",""Bela Vista do Maranhão"",2101772,""2015-2019"",""rural"",""Vivax"",3,9.70484473436461"
"MA,""Maranhão"",""Benedito Leite"",2101806,""2015-2019"",""rural"",""Vivax"",0,0"
"MA,""Maranhão"",""Bequimão"",2101905,""2015-2019"",""rural"",""Vivax"",0,0"
"MA,""Maranhão"",""Bernardo do Mearim"",2101939,""2015-2019"",""rural"",""Vivax"",0,0"
"MA,""Maranhão"",""Boa Vista do Gurupi"",2101970,""2015-2019"",""rural"",""Vivax"",0,0"
"MA,""Maranhão"",""Bom Jardim"",2102002,""2015-2019"",""rural"",""Vivax"",36,32.3497531140102"
"MA,""Maranhão"",""Bom Jesus das Selvas"",2102036,""2015-2019"",""rural"",""Vivax"",2,3.8691014420781"
"MA,""Maranhão"",""Bom Lugar"",2102077,""2015-2019"",""rural"",""Vivax"",2,4.15436353853227"
"MA,""Maranhão"",""Brejo de Areia"",2102150,""2015-2019"",""rural"",""Vivax"",12,60.9256836660285"
"MA,""Maranhão"",""Buriti Bravo"",2102309,""2015-2019"",""rural"",""Vivax"",0,0"
"MA,""Maranhão"",""Buriticupu"",2102325,""2015-2019"",""rural"",""Vivax"",11,7.34813372290021"
"MA,""Maranhão"",""Buritirana"",2102358,""2015-2019"",""rural"",""Vivax"",2,3.55340044126194"
"MA,""Maranhão"",""Cachoeira Grande"",2102374,""2015-2019"",""rural"",""Vivax"",0,0"
"MA,""Maranhão"",""Cajapió"",2102408,""2015-2019"",""rural"",""Vivax"",0,0"
"MA,""Maranhão"",""Cajari"",2102507,""2015-2019"",""rural"",""Vivax"",0,0"
"MA,""Maranhão"",""Campestre do Maranhão"",2102556,""2015-2019"",""rural"",""Vivax"",2,14.6756944856097"
"MA,""Maranhão"",""Cândido Mendes"",2102606,""2015-2019"",""rural"",""Vivax"",55,149.446795399052"
"MA,""Maranhão"",""Cantanhede"",2102705,""2015-2019"",""rural"",""Vivax"",0,0"
"MA,""Maranhão"",""Capinzal do Norte"",2102754,""2015-2019"",""rural"",""Vivax"",3,11.7245037525426"
"MA,""Maranhão"",""Carolina"",2102804,""2015-2019"",""rural"",""Vivax"",0,0"
"MA,""Maranhão"",""Carutapera"",2102903,""2015-2019"",""rural"",""Vivax"",1,3.68614963529632"
"MA,""Maranhão"",""Cedral"",2103109,""2015-2019"",""rural"",""Vivax"",0,0"
"MA,""Maranhão"",""Central do Maranhão"",2103125,""2015-2019"",""rural"",""Vivax"",0,0"
"MA,""Maranhão"",""Centro do Guilherme"",2103158,""2015-2019"",""rural"",""Vivax"",4,25.949594590506"
"MA,""Maranhão"",""Centro Novo do Maranhão"",2103174,""2015-2019"",""rural"",""Vivax"",187,330.830903790087"
"MA,""Maranhão"",""Cidelândia"",2103257,""2015-2019"",""rural"",""Vivax"",1,2.89311396687722"
"MA,""Maranhão"",""Codó"",2103307,""2015-2019"",""rural"",""Vivax"",6,3.32671624338537"
"MA,""Maranhão"",""Colinas"",2103505,""2015-2019"",""rural"",""Vivax"",5,7.06846730723326"
"MA,""Maranhão"",""Conceição do Lago-Açu"",2103554,""2015-2019"",""rural"",""Vivax"",2,8.06748014596406"
"MA,""Maranhão"",""Coroatá"",2103604,""2015-2019"",""rural"",""Vivax"",4,4.3626603151327"
"MA,""Maranhão"",""Cururupu"",2103703,""2015-2019"",""rural"",""Vivax"",0,0"
"MA,""Maranhão"",""Davinópolis"",2103752,""2015-2019"",""rural"",""Vivax"",1,10.2600568377296"
"MA,""Maranhão"",""Dom Pedro"",2103802,""2015-2019"",""rural"",""Vivax"",1,2.59001740762108"
"MA,""Maranhão"",""Esperantinópolis"",2104008,""2015-2019"",""rural"",""Vivax"",37,72.1064186999979"
"MA,""Maranhão"",""Estreito"",2104057,""2015-2019"",""rural"",""Vivax"",0,0"
"MA,""Maranhão"",""Feira Nova do Maranhão"",2104073,""2015-2019"",""rural"",""Vivax"",0,0"
"MA,""Maranhão"",""Fernando Falcão"",2104081,""2015-2019"",""rural"",""Vivax"",0,0"
"MA,""Maranhão"",""Formosa da Serra Negra"",2104099,""2015-2019"",""rural"",""Vivax"",1,1.65689870588905"
"MA,""Maranhão"",""Fortaleza dos Nogueiras"",2104107,""2015-2019"",""rural"",""Vivax"",0,0"
"MA,""Maranhão"",""Fortuna"",2104206,""2015-2019"",""rural"",""Vivax"",2,7.78023400066352"
"MA,""Maranhão"",""Godofredo Viana"",2104305,""2015-2019"",""rural"",""Vivax"",8,64.7757744085443"
"MA,""Maranhão"",""Gonçalves Dias"",2104404,""2015-2019"",""rural"",""Vivax"",2,4.24037970827197"
"MA,""Maranhão"",""Governador Archer"",2104503,""2015-2019"",""rural"",""Vivax"",3,20.793095456201"
"MA,""Maranhão"",""Governador Edison Lobão"",2104552,""2015-2019"",""rural"",""Vivax"",0,0"
"MA,""Maranhão"",""Governador Eugênio Barros"",2104602,""2015-2019"",""rural"",""Vivax"",3,5.35075636777568"
"MA,""Maranhão"",""Governador Luiz Rocha"",2104628,""2015-2019"",""rural"",""Vivax"",0,0"
"MA,""Maranhão"",""Governador Newton Bello"",2104651,""2015-2019"",""rural"",""Vivax"",12,28.582397824851"
"MA,""Maranhão"",""Governador Nunes Freire"",2104677,""2015-2019"",""rural"",""Vivax"",35,55.9681422486207"
"MA,""Maranhão"",""Graça Aranha"",2104701,""2015-2019"",""rural"",""Vivax"",0,0"
"MA,""Maranhão"",""Grajaú"",2104800,""2015-2019"",""rural"",""Vivax"",21,19.1387911085815"
"MA,""Maranhão"",""Guimarães"",2104909,""2015-2019"",""rural"",""Vivax"",0,0"
"MA,""Maranhão"",""Icatu"",2105104,""2015-2019"",""rural"",""Vivax"",0,0"
"MA,""Maranhão"",""Igarapé do Meio"",2105153,""2015-2019"",""rural"",""Vivax"",4,13.7770670482237"
"MA,""Maranhão"",""Igarapé Grande"",2105203,""2015-2019"",""rural"",""Vivax"",0,0"
"MA,""Maranhão"",""Imperatriz"",2105302,""2015-2019"",""rural"",""Vivax"",1,1.64263464407488"
"MA,""Maranhão"",""Itaipava do Grajaú"",2105351,""2015-2019"",""rural"",""Vivax"",12,26.2283992531868"
"MA,""Maranhão"",""Itapecuru Mirim"",2105401,""2015-2019"",""rural"",""Vivax"",4,3.52692975974581"
"MA,""Maranhão"",""Itinga do Maranhão"",2105427,""2015-2019"",""rural"",""Vivax"",3,7.0939036871589"
"MA,""Maranhão"",""Jatobá"",2105450,""2015-2019"",""rural"",""Vivax"",0,0"
"MA,""Maranhão"",""Jenipapo dos Vieiras"",2105476,""2015-2019"",""rural"",""Vivax"",187,303.629850974108"
"MA,""Maranhão"",""João Lisboa"",2105500,""2015-2019"",""rural"",""Vivax"",3,11.0852687107535"
"MA,""Maranhão"",""Joselândia"",2105609,""2015-2019"",""rural"",""Vivax"",3,6.92129101548662"
"MA,""Maranhão"",""Junco do Maranhão"",2105658,""2015-2019"",""rural"",""Vivax"",5,51.622619645052"
"MA,""Maranhão"",""Lago da Pedra"",2105708,""2015-2019"",""rural"",""Vivax"",163,221.135648269258"
"MA,""Maranhão"",""Lago do Junco"",2105807,""2015-2019"",""rural"",""Vivax"",4,13.1010434921919"
"MA,""Maranhão"",""Lago dos Rodrigues"",2105948,""2015-2019"",""rural"",""Vivax"",1,6.67891362679621"
"MA,""Maranhão"",""Lago Verde"",2105906,""2015-2019"",""rural"",""Vivax"",0,0"
"MA,""Maranhão"",""Lagoa Grande do Maranhão"",2105963,""2015-2019"",""rural"",""Vivax"",14,73.4651199597324"
"MA,""Maranhão"",""Lajeado Novo"",2105989,""2015-2019"",""rural"",""Vivax"",0,0"
"MA,""Maranhão"",""Lima Campos"",2106003,""2015-2019"",""rural"",""Vivax"",0,0"
"MA,""Maranhão"",""Loreto"",2106102,""2015-2019"",""rural"",""Vivax"",0,0"
"MA,""Maranhão"",""Luís Domingues"",2106201,""2015-2019"",""rural"",""Vivax"",0,0"
"MA,""Maranhão"",""Maracaçumé"",2106326,""2015-2019"",""rural"",""Vivax"",7,47.5095058873201"
"MA,""Maranhão"",""Marajá do Sena"",2106359,""2015-2019"",""rural"",""Vivax"",11,36.8770427677257"
"MA,""Maranhão"",""Maranhãozinho"",2106375,""2015-2019"",""rural"",""Vivax"",1,5.31485810812024"
"MA,""Maranhão"",""Matinha"",2106508,""2015-2019"",""rural"",""Vivax"",1,1.52477813589801"
"MA,""Maranhão"",""Matões do Norte"",2106631,""2015-2019"",""rural"",""Vivax"",0,0"
"MA,""Maranhão"",""Mirador"",2106706,""2015-2019"",""rural"",""Vivax"",0,0"
"MA,""Maranhão"",""Miranda do Norte"",2106755,""2015-2019"",""rural"",""Vivax"",0,0"
"MA,""Maranhão"",""Mirinzal"",2106805,""2015-2019"",""rural"",""Vivax"",0,0"
"MA,""Maranhão"",""Monção"",2106904,""2015-2019"",""rural"",""Vivax"",0,0"
"MA,""Maranhão"",""Montes Altos"",2107001,""2015-2019"",""rural"",""Vivax"",0,0"
