"state_abbrev,""state"",""municipality"",""geocode"",""period"",""refor"",""secveg"",""pasture"",""crop"",""urban"",""core"",""edge"",""port"",""river"",""road"",""mining"",""fire"",""dgorg"",""dgfor"",""defor"",""deorg"",""precp"",""precn"",""tempp"""
"MA,""Maranhão"",""Igarapé do Meio"",""2105153"",2017,""0.012608069164266"",0.510786699107867,0.342416869424169,0.002595296025953,0.004404540064374,0.01184103811841,""42.614634892792"",""0.0"",""0.0"",5.52645013101502,0,0.185161699429296,""8.21594971463E-4"",""0.034200526947054"",""0.170731707317074"",""0.00626678603402"",0,1.22137599374882,4.25257803985934"
"MA,""Maranhão"",""Igarapé Grande"",""2105203"",2017,""0.0"",0.414091273018415,0.57582065652522,0.00160128102482,0.004743613862211,0,""NA"",""0.0"",""0.0"",5.34452850731053,0,0.033063006862134,""0.0"",""NA"",""NA"",""0.0"",0.074146308601091,0.642039626750357,1.31441183429207"
"MA,""Maranhão"",""Imperatriz"",""2105302"",2017,""0.064876896406412"",0.260332395357017,0.593299331691875,0.000263805838902,0.049067012776229,0.009848751319029,""58.713062548684"",""1.0"",""1.73515659229324"",7.48589861238507,0,0.081141481863504,""0.006484945945164"",""0.087636832665381"",""0.038701622971285"",""0.002586350742533"",0.019348452794207,0.363474506062608,0.348272150295731"
"MA,""Maranhão"",""Itaipava do Grajaú"",""2105351"",2017,""0.172256917659851"",0.250084717045069,0.655322650917365,0.000871375320714,0.000945083124193,0.023381904439173,""52.9978468488321"",""0.0"",""0.0"",7.05557094851819,0,0.298465036952814,""0.070113030124318"",""0.355912793249251"",""0.060144346431435"",""0.007187350263536"",0.011708016802673,0.903553470641049,1.11124350783629"
"MA,""Maranhão"",""Itapecuru Mirim"",""2105401"",2017,""0.498351166063835"",0.289984566647713,0.068637803590285,0.000121842254894,0.009709568130734,0.366704573145967,""57.7409892233877"",""0.0"",""0.954235838280211"",9.78417671798792,0,0.071722609246358,""0.040970784188561"",""0.066082539066538"",""0.035213563743071"",""0.018278750952018"",0.046717709520426,0,0.771913714186114"
"MA,""Maranhão"",""Itinga do Maranhão"",""2105427"",2017,""0.258452411549282"",0.230854531402265,0.506166201821298,0.035216237104741,0.001129583487869,0.136580530259753,""57.8810327902096"",""0.0"",""0.79570599173781"",7.45470594840346,0,0.131011826544021,""0.174239200727153"",""0.558834323432791"",""0.056839599246107"",""0.015898559973364"",0.009860365222355,0.019544652494311,0.191924965935123"
"MA,""Maranhão"",""Jatobá"",""2105450"",2017,""0.340178029759869"",0.214840989399293,0.612417970721858,0.020595658758202,0.001634765921673,0.029782937910146,""45.9333115162782"",""0.0"",""0.46888087567134"",3.67070597892659,0,0.720442862791617,""0.432176598796076"",""0.946160566001937"",""0.089364380113279"",""0.035323383084577"",0.119434705675985,1.26686098520599,1.88216299569745"
"MA,""Maranhão"",""Jenipapo dos Vieiras"",""2105476"",2017,""0.367991352507229"",0.257383708500046,0.512904309581259,0.033413762560705,0.000549156041034,0.052961119086161,""81.6257217058982"",""0.0"",""0.0"",6.25041871802275,0,0.444444444444444,""0.311591590846651"",""0.778345684109381"",""0.02965308766374"",""0.011340489953207"",0.000321290833533,0.734149554623071,0.825396151346464"
"MA,""Maranhão"",""João Lisboa"",""2105500"",2017,""0.060178750300894"",0.072394590294352,0.894457703526916,0.001219835587377,0.004871349625021,0.002174489525325,""36.4103249582538"",""0.0"",""0.07007377879527"",8.12727591188325,0,0.103398259428098,""0.004914987405542"",""0.062599944917855"",""0.07201646090535"",""0.005493643070162"",0,0.69221056694132,1.24997895314444"
"MA,""Maranhão"",""Joselândia"",""2105609"",2017,""0.149990919020687"",0.476154042336139,0.425231658590496,0.000255036980362,0.002538183521429,0.003400493071495,""48.3689546146718"",""0.0"",""0.282447895614668"",4.31228550042514,0,0.040132669983416,""0.032365091706589"",""0.180270685619985"",""0.041073384446878"",""0.011060315587671"",0.04392591753652,0.619445081994598,0.835488880490543"
"MA,""Maranhão"",""Junco do Maranhão"",""2105658"",2017,""0.020550908909356"",0.460822510822511,0.519264069264069,0.000324675324675,0.001727187999504,0.001406926406926,""21.2126940504592"",""0.0"",""0.410174313273083"",3.99284076198219,0,0.483952702702703,""1.41400417313E-4"",""0.005668964395464"",""0.062992125984248"",""0.00143189547163"",0,0,2.42460046771235"
"MA,""Maranhão"",""Lago da Pedra"",""2105708"",2017,""4.63360231807E-4"",0.186347397895143,0.802597277203823,0.000675871391329,0.004575498600055,0,""8.43491918303677"",""0.0"",""0.0"",5.12461312962139,0,0.102738432483475,""0.0"",""0.0"",""NA"",""0.0"",0.067110844771056,0.171336020362468,0.494179856950502"
"MA,""Maranhão"",""Lago do Junco"",""2105807"",2017,""0.0"",0.324275031916834,0.662228706912274,0.000547145723144,0.002075459924632,0,""NA"",""0.0"",""0.0"",4.17606676550736,0,0.032740213523132,""0.0"",""NA"",""NA"",""0.0"",0.122858913412723,0.485676642084669,1.22858913412723"
"MA,""Maranhão"",""Lago dos Rodrigues"",""2105948"",2017,""0.0"",0.322676781360065,0.661338390680033,0.000270929287456,0.007572454993138,0,""NA"",""0.0"",""0.0"",3.0348304684399,0,0.057142857142857,""0.0"",""NA"",""NA"",""0.0"",0.071414411820669,0.571315294565352,1.29688571866335"
"MA,""Maranhão"",""Lago Verde"",""2105906"",2017,""0.0"",0.306304577295845,0.556760387678726,0.002494962095767,0.001743045349232,0.005757604836388,""41.0976517352761"",""0.0"",""0.021626843174054"",4.11979179894371,0,0.105302745393005,""0.0"",""NA"",""0.0"",""0.0"",0.040475827969778,0.161903311879112,0.402734488299292"
"MA,""Maranhão"",""Lagoa Grande do Maranhão"",""2105963"",2017,""0.029649369922871"",0.094912252455321,0.896393495411367,0.000161004669136,0.001350144709659,0,""18.751661367549"",""0.0"",""0.0"",3.60908176852584,0,0.335858585858586,""0.012633643473893"",""0.266504357408148"",""0.169611307420493"",""0.006478607099474"",0.044914501679059,0.730496234855642,0.951678969539311"
"MA,""Maranhão"",""Lajeado Novo"",""2105989"",2017,""0.059153724578428"",0.229397258702759,0.576762057693411,0.001204335608189,0.000780653372932,0.064747376268854,""55.174624687771"",""0.0"",""0.0"",4.26297877367613,0,0.170676860805037,""0.010817561439863"",""0.145627164809994"",""0.108108108108108"",""0.007307270734381"",0,0.500204030718857,0.979340502983851"
"MA,""Maranhão"",""Lima Campos"",""2106003"",2017,""0.140396929454712"",0.37360594795539,0.409665427509294,0.000557620817844,0.00621503179494,0.04907063197026,""39.8627853710628"",""0.0"",""0.0"",2.41057405975927,0,0.10239651416122,""0.001345627812583"",""0.008136758795273"",""7.33137829912E-4"",""5.65824217276E-4"",0,0,2.78762696928811"
"MA,""Maranhão"",""Loreto"",""2106102"",2017,""1.0"",0.09121379379346,0.509563274358419,0.131067718321132,0.00089803666518,0.134802981540463,""80.2136197428845"",""0.0"",""1.11188796974223"",16.1627407208324,0,0.386270291414043,""0.0"",""0.0"",""0.0"",""0.0"",0,0.513650300517177,0.68041987860717"
"MA,""Maranhão"",""Luís Domingues"",""2106201"",2017,""0.268142635349159"",0.50095916689504,0.191696355165799,0.000137023842149,0.003301124585829,0.053165250753631,""53.2482570559945"",""0.0"",""0.0"",1.74333703557784,0,0.07741935483871,""9.03056967439E-4"",""0.003090621424384"",""0.022273425499232"",""0.006625542609093"",0,0,1.31305440708243"
"MA,""Maranhão"",""Maracaçumé"",""2106326"",2017,""0.145715628932122"",0.3018209265025,0.544485328804604,0.000188697046891,0.006459499905152,0.090480233984338,""17.6948208704282"",""0.0"",""1.12640478046483"",5.68445478563932,0.000463701320144,0.377581120943953,""0.007742289946236"",""0.050034416463531"",""0.017130620985011"",""0.00251968503937"",0,0,1.18528622005533"
"MA,""Maranhão"",""Marajá do Sena"",""2106359"",2017,""0.137301321869532"",0.212688640930272,0.707622589884998,0.001239793082809,0,0.026163909195845,""44.7727765936002"",""0.0"",""0.0"",3.48224849838186,0,0.25832357369918,""0.038201162997385"",""0.219531878060972"",""0.108867427568042"",""0.014074914869466"",0.058453381531934,0.593077001850928,0.928059842168549"
"MA,""Maranhão"",""Maranhãozinho"",""2106375"",2017,""0.024174552142335"",0.562228711230369,0.366742956357036,0,0.002459272337119,0.00355141662063,""56.3595579727211"",""0.0"",""0.0"",5.66057442209429,0,0.615076923076923,""0.022266978922717"",""0.784228357151141"",""0.007925407925408"",""0.001732925586137"",0,0,0.65639557725974"
"MA,""Maranhão"",""Matinha"",""2106508"",2017,""0.007064719183524"",0.242804967129291,0.421767713659606,0.000146092037984,0.004425117016606,0.011102994886779,""47.3029896516274"",""0.0"",""0.0"",7.11031722445856,0,0.020466173962479,""0.001772009025144"",""0.149076522768315"",""0.375000000000014"",""0.003079028395484"",0,0,1.68494443267627"
"MA,""Maranhão"",""Matões do Norte"",""2106631"",2017,""0.07612481547692"",0.57363348893239,0.059780153591327,0.005119710886915,0.000629802100688,0.08929378105707,""74.7299691871823"",""0.0"",""0.039315329591497"",5.67989135087592,0,0.271950500883913,""0.00366084054377"",""0.030437879560802"",""0.018052516411378"",""0.008382016764033"",4.89990613089958,0,41.7769774425905"
"MA,""Maranhão"",""Mirador"",""2106706"",2017,""1.0"",0.094074427883062,0.124594355393844,0.013781380385766,0.000375149269893,0.588342722279196,""83.803570004695"",""0.0"",""0.0"",11.9394943516995,0,0.581957530972722,""0.0"",""0.0"",""NA"",""NA"",0.008659426118596,0.604901621087933,0.626883241235139"
"MA,""Maranhão"",""Miranda do Norte"",""2106755"",2017,""0.192640715864467"",0.482045892450517,0.239096163951655,0.000175162024873,0.01300705813412,0.099316868102995,""33.0955851976308"",""0.0"",""0.045750549442921"",4.69314469206345,0,0.159231297185999,""0.001653276650336"",""0.006098838933499"",""0.047159699892819"",""0.012794416981681"",0.203378108338673,0.440036270769129,1.93763870489936"
"MA,""Maranhão"",""Mirinzal"",""2106805"",2017,""0.018108780207869"",0.860949063996517,0.102568567696996,0,0.004150304680427,0.003047453199826,""16.9154308452451"",""0.0"",""0.0"",8.38848574289073,0,0.00709219858156,""0.0"",""0.0"",""0.006896551724132"",""1.43740117867E-4"",0,0,0.107288039863975"
"MA,""Maranhão"",""Monção"",""2106904"",2017,""0.059152870474185"",0.386026118523408,0.370656734713121,0.000612889538447,0.002603665905451,0.01258780821272,""94.3277446788151"",""0.0"",""1.64702787393628"",8.49746725369086,0,0.132423459977868,""0.002271193935293"",""0.026118542386987"",""0.101057579318449"",""0.008213944603629"",0.088781084951166,0.005951804577732,1.00387103877743"
"MA,""Maranhão"",""Montes Altos"",""2107001"",2017,""0.250342336474192"",0.343582077491819,0.402084764251949,8.0804815967e-05,0.001012330230009,0.075714112561109,""78.4451641347859"",""0.0"",""0.139076716680377"",4.98303242041673,0,0.277865487843385,""0.09586290503815"",""0.332401009523488"",""0.053882725832013"",""0.014107883817427"",0,0.522466245703308,1.04154260497869"
"MA,""Maranhão"",""Morros"",""2107100"",2017,""0.63428093645485"",0.138107416879795,0.268542199488491,0,0.129314765868476,0.092071611253197,""14.5009310311545"",""0.0"",""2.11858369057025"",4.97580092134966,0,0,""0.015911464096129"",""0.020934064197756"",""0.061767838125664"",""0.041220735785952"",1.16944394988478,12.3070053773589,21.0499910979261"
"MA,""Maranhão"",""Nova Colinas"",""2107258"",2017,""NA"",0.132427843803056,0.574824157167111,0.017058775972189,0.001005245903205,0.101705877597219,""49.9024557828771"",""0.0"",""0.0"",5.61407606595556,0,0.254740834386852,""NA"",""NA"",""NA"",""NA"",0.077228822238585,0,0.659415328344844"
"MA,""Maranhão"",""Nova Iorque"",""2107308"",2017,""NA"",0.241859116822881,0.432119045318388,0.003768480046381,0.003263761908999,0.054981157599768,""57.7465597742225"",""0.0"",""0.896094274471778"",1.88465662371978,0,0.142640364188164,""NA"",""NA"",""0.0"",""0.0"",0.14681168981512,0.43737649257421,1.05215044367502"
"MA,""Maranhão"",""Nova Olinda do Maranhão"",""2107357"",2017,""0.514237273554946"",0.180542975348234,0.332762123919802,0.000367206051556,0.001201721800493,0.391637494185904,""29.2885492373999"",""0.0"",""1.46968006645667"",5.493273586639,0,0.153170359052712,""0.08560798192005"",""0.160270491069606"",""0.01816370324954"",""0.009563778701424"",0.01002838407726,0,0.928268372279687"
"MA,""Maranhão"",""Olho d'Água das Cunhãs"",""2107407"",2017,""0.0"",0.192009643533666,0.788444980196315,0.00249698639573,0.00330758487309,0,""4.19173761948863"",""0.0"",""0.0"",5.25071542816843,0,0.100707308858201,""0.0"",""NA"",""NA"",""0.0"",0.018139798545341,0,0.3990755679975"
"MA,""Maranhão"",""Olinda Nova do Maranhão"",""2107456"",2017,""0.003171859762279"",0.381530984204131,0.512150668286756,0,0.008221900975786,0,""21.6767610160155"",""0.0"",""0.0"",6.18253591126546,0,0.020334928229665,""0.0"",""0.0"",""0.0"",""0.0"",0,0,2.87832802299334"
"MA,""Maranhão"",""Paço do Lumiar"",""2107506"",2017,""0.342135015322365"",0.03369140625,0.2490234375,0.00341796875,0.43352275636103,0.01611328125,""20.9493540686959"",""0.0"",""0.0"",0,0,0,""0.18130332638502"",""0.415150465178792"",""0.108365019011407"",""0.045454545454545"",0,0,1.3889812126168"
"MA,""Maranhão"",""Palmeirândia"",""2107605"",2017,""0.024435150642578"",0.65811099853653,0.196555217831814,0,0.003022334396716,0.001913767871215,""45.9045406309394"",""1.0"",""5.50933209769351"",9.29704730487584,0,0,""0.003325497931213"",""0.126595898652881"",""0.008849557522126"",""2.21385875581E-4"",0.095992900371157,1.36523236083423,1.96133642116375"
"MA,""Maranhão"",""Paraibano"",""2107704"",2017,""NA"",0.197714285714286,0.547809523809524,0.002666666666667,0.026641040468982,0.034666666666667,""36.1401034258115"",""0.0"",""0.0"",2.67883032202182,0,0.181957186544343,""NA"",""NA"",""NA"",""NA"",0,0,0.430557805202683"
"MA,""Maranhão"",""Passagem Franca"",""2107902"",2017,""NA"",0,0.984375,0,0,0,""4.11820150558926"",""0.0"",""0.0"",0,0,0,""NA"",""NA"",""NA"",""NA"",3.01790061045368,0,0.671401024958138"
"MA,""Maranhão"",""Pastos Bons"",""2108009"",2017,""NA"",0.201819980217606,0.370405539070227,0.061008902077151,0.004310398070673,0.157705242334322,""70.6349527792192"",""0.0"",""0.0"",8.14922908522367,0,0.179495121573486,""NA"",""NA"",""0.0"",""0.0"",0,0,0.287785684074711"
"MA,""Maranhão"",""Paulo Ramos"",""2108108"",2017,""0.015141931189704"",0.350662013753464,0.632556707379657,0.000410551164939,0.001265291802679,0.000359232269322,""24.3976577219847"",""0.0"",""0.0"",4.94114990227967,0,0.114645858343337,""0.00696778124762"",""0.358609588400657"",""NA"",""0.0"",0.086346849756714,0.540207478790439,0.911498932744307"
"MA,""Maranhão"",""Pedreiras"",""2108207"",2017,""0.024521272856899"",0.372432679141944,0.55591054313099,0.000228206298494,0.024368071255414,0.005248744865358,""28.9843682596694"",""0.0"",""0.083729246399751"",3.75985449503406,0,0.055456171735242,""2.84958273967E-4"",""0.010112177086192"",""0.00179211469534"",""6.84931506849E-4"",0.091567325751479,0.597597283851755,1.40483555034505"
"MA,""Maranhão"",""Pedro do Rosário"",""2108256"",2017,""0.012772487037862"",0.420456101903849,0.533625530749212,0.000376660731407,0.000991826614014,0.009313792631146,""40.3005955996193"",""0.0"",""1.16209852150805"",8.14883409942173,0,0.096316141995981,""0.001095281211193"",""0.056199438874804"",""0.129151291512915"",""0.002058218171126"",0.023065826104014,0,0.864968478900528"
"MA,""Maranhão"",""Penalva"",""2108306"",2017,""0.044305341302698"",0.284678927680798,0.383572319201995,0,0.004775894101254,0.040835411471322,""66.6883145286709"",""1.0"",""0.0"",5.72249549787496,0,0.167682926829268,""0.007148550909063"",""0.11917452528356"",""0.132013201320132"",""0.007770007770008"",0.345401859099329,0,4.84300991511482"
"MA,""Maranhão"",""Peri Mirim"",""2108405"",2017,""0.13532564612326"",0.511931562359298,0.121116614137776,0.0003001650908,0.004509065169768,0.055530541797989,""47.7493948256853"",""0.0"",""1.63243642944147"",7.43969574868686,0,0.007615700058582,""0.003495564097693"",""0.024761558431999"",""0.008264462809918"",""0.001064207165662"",0.085412868557021,0.080667709192742,0.939541554127233"
"MA,""Maranhão"",""Peritoró"",""2108454"",2017,""0.168381083367027"",0.305619930475087,0.218279258400927,0.002172653534183,0.004467103613458,0.253114136732329,""47.8982948129815"",""0.0"",""0.0"",3.26534723899013,0,0.090960612071408,""0.003154126182259"",""0.015439140207479"",""0.005149330587024"",""0.003588516746411"",0,0,1.13404925774626"
"MA,""Maranhão"",""Pindaré-Mirim"",""2108504"",2017,""0.0"",0.334136722173532,0.406441717791411,0.000438212094654,0.019952573089305,0.000219106047327,""50.2837555333071"",""1.0"",""2.50573640714018"",5.59292242175328,0,0.176116838487973,""0.0"",""NA"",""NA"",""0.0"",0.193676938812494,0.415022011741059,2.12814064909443"
"MA,""Maranhão"",""Pinheiro"",""2108603"",2017,""0.081618129038298"",0.546131011280428,0.209420146447655,3.9580447259e-05,0.006261364441401,0.026043934296458,""79.9614193601735"",""0.0"",""1.36818586356027"",10.6801317660659,0,0.017508521846917,""0.012082784665592"",""0.128835736321846"",""0.047191011235954"",""0.004367266299262"",0,0,0.935378398218938"
"MA,""Maranhão"",""Pio XII"",""2108702"",2017,""0.0"",0.359630809801121,0.529392374464345,0.001208658389188,0.00438996215437,0.005493901769036,""27.5952008081126"",""0.0"",""0.0"",7.05943859312216,0,0.202145922746781,""0.0"",""NA"",""NA"",""0.0"",0.080981005482024,0.116844022195492,1.13951843428277"
"MA,""Maranhão"",""Pirapemas"",""2108801"",2017,""0.313323714820158"",0.313880126182965,0.040571328426218,0,0.003833020451491,0.340956887486856,""47.3221184017476"",""0.0"",""0.909962123364981"",4.94184683668064,0,0.097535934291581,""0.00397396298766"",""0.010541876149337"",""0.002666666666667"",""0.0015770609319"",0.128463662075737,0.557292001666686,1.28833341678833"
"MA,""Maranhão"",""Poção de Pedras"",""2108900"",2017,""0.00113227724946"",0.209702754954084,0.776884968583857,0.000120831319478,0.001113681915173,6.0415659739e-05,""22.0511306386304"",""0.0"",""0.445839773668712"",4.64180229318435,0,0.07519508157957,""0.0"",""0.0"",""0.0"",""0.0"",0,0,0.714448862934381"
"MA,""Maranhão"",""Porto Franco"",""2109007"",2017,""0.115591192740551"",0.231428813991001,0.6489090754733,0.001188555904576,0.004890928900362,0.019229136599032,""68.5567620681425"",""1.0"",""0.708010181146028"",4.63889676944388,0,0.013269198872118,""0.010044688081101"",""0.070256912764867"",""0.114512471655328"",""0.015528905289053"",0,0.59351532941335,1.08158603133722"
"MA,""Maranhão"",""Porto Rico do Maranhão"",""2109056"",2017,""0.314870524678567"",0.291139240506329,0.377150275884453,0,0.002457514565742,0.084712755598832,""27.7841087867282"",""0.0"",""0.0"",3.84450741960955,0,0.007585335018963,""5.33931217058E-4"",""0.001690585732536"",""0.0"",""0.0"",0,0,1.30009849882171"
"MA,""Maranhão"",""Presidente Dutra"",""2109106"",2017,""0.081236301809098"",0.110474124573908,0.833669042454292,0.00519057948559,0.015075904513887,0.000309885342423,""32.5205397764652"",""0.0"",""0.0"",5.32211528557319,0,0.103813559322034,""0.028144573118461"",""0.258846223914115"",""0.145018915510719"",""0.014291040139182"",0.046590125681125,0.693947661460962,0.838622262260244"
"MA,""Maranhão"",""Presidente Juscelino"",""2109205"",2017,""0.774400927836981"",0.134393337119061,0.088207457883778,0,0.004523085523585,0.483058868067386,""27.1458220284721"",""0.0"",""0.487323235483857"",3.6118709834707,0,0.071900220102715,""0.249440771820919"",""0.285253799058292"",""0.030857142857143"",""0.025194401244168"",0.045877662677193,0,1.14494688594385"
"MA,""Maranhão"",""Presidente Médici"",""2109239"",2017,""0.002479740420372"",0.432547299149986,0.561694543460378,0.000274197970935,0.001969572653759,0,""8.54648693178789"",""0.0"",""0.0"",4.69278826617911,0,0.791845493562232,""0.0"",""0.0"",""0.181818181818171"",""4.53309156845E-4"",0.080694750502281,0.031701509125896,0.904933987775576"
"MA,""Maranhão"",""Presidente Sarney"",""2109270"",2017,""0.116418211917366"",0.603658031945709,0.244889514193495,0.000165521807498,0.001863524861592,0.027724902755938,""51.3239215342544"",""0.0"",""1.42705401726245"",5.41572355574825,0,0.026843467011643,""0.005865193271433"",""0.040917416768228"",""0.057416267942583"",""0.007417709782105"",0,0,0.215110526410145"
"MA,""Maranhão"",""Presidente Vargas"",""2109304"",2017,""0.625970310499359"",0.189098250336474,0.066621803499327,0,0.009811427189943,0.347240915208614,""20.3251145219913"",""0.0"",""0.169635596967703"",2.96567848459726,0,0.005376344086022,""0.036932828962418"",""0.048194090064026"",""0.063044946579885"",""0.041083146606915"",0,0,1.34544059879094"
"MA,""Maranhão"",""Raposa"",""2109452"",2017,""0.711849192100539"",0.075564278704612,0.139352306182532,0.004906771344455,0.219625342405231,0.070657507360157,""25.1468173505237"",""0.0"",""0.0"",0,0,0,""0.027412401339071"",""0.038076577421103"",""0.007317073170732"",""0.005405405405405"",0.176786459012352,3.93089891215699,13.8205414133774"
"MA,""Maranhão"",""Riachão"",""2109502"",2017,""NA"",0.149769846060972,0.433330817989737,0.099079384243889,0.001149862490743,0.151863869604588,""121.728499718596"",""0.0"",""0.0"",13.9827391852042,0,0.462054971407489,""NA"",""NA"",""NA"",""NA"",0,0.48331156054588,0.760790187853547"
"MA,""Maranhão"",""Ribamar Fiquene"",""2109551"",2017,""0.101925599322882"",0.230800096300457,0.697857314822245,0.002808763341626,0.001162333292259,0.00698178316347,""43.1055014626606"",""0.0"",""0.977851944644354"",4.27141105445608,0,0.079837194740138,""0.012510134815995"",""0.099272282608709"",""0.134003350083752"",""0.016171417020416"",0.038652122024362,0.606670263078023,0.695738196438508"
"MA,""Maranhão"",""Rosário"",""2109601"",2017,""0.835694437116375"",0.077620001742312,0.043906263611813,0,0.009417388675154,0.517815140691698,""31.3552431760091"",""0.0"",""2.27347911313926"",5.11494138584965,0.000701156256191,0.003409478349812,""0.097379558227823"",""0.110748237947327"",""0.016025014657026"",""0.013657561625583"",0.013809417783187,0,0.93075475858681"
"MA,""Maranhão"",""Sambaíba"",""2109700"",2017,""NA"",0.110123946935218,0.360075530163649,0.18882540912172,0.000473272118222,0.194804880410574,""66.6485860502665"",""0.0"",""1.28513149547882"",12.4962909354899,0,0.477907086763175,""NA"",""NA"",""0.0"",""0.0"",0,0.50469341400795,0.841834725888134"
"MA,""Maranhão"",""Santa Filomena do Maranhão"",""2109759"",2017,""0.13578840155325"",0.20220623501199,0.710119904076739,0.004700239808155,0.000342728864339,0.019952038369305,""38.3782848174621"",""0.0"",""0.0"",5.27320198001806,0.000152799952018,0.392105263157895,""0.157977538847775"",""0.758572262802893"",""0.10077519379845"",""0.018922852983988"",0.054645580272201,0,1.0959474710147"
"MA,""Maranhão"",""Santa Helena"",""2109809"",2017,""0.115735540741359"",0.486969796096391,0.277041762076109,0.000381637771236,0.001581296589958,0.029195289499509,""109.913623970156"",""0.0"",""2.46618985676069"",5.84456962636322,0,0.111099230111206,""0.011118067576484"",""0.083622940137493"",""0.048179871520343"",""0.005633097577768"",0,0,0.956258297521197"
"MA,""Maranhão"",""Santa Inês"",""2109908"",2017,""0.0"",0.25109692859992,0.695652173913043,0.00109692859992,0.029566206823816,0,""15.8482347122991"",""0.0"",""0.0"",7.90144607511553,0,0.196032672112019,""0.0"",""NA"",""NA"",""0.0"",0.109227036863493,0.25416291270159,1.20149740549843"
"MA,""Maranhão"",""Santa Luzia"",""2110005"",2017,""0.061695651606218"",0.193153573849514,0.740905324998117,0.014423439029902,0.001506624072861,0.02058697999046,""51.1507723982453"",""0.0"",""0.0"",10.2478791540334,0,0.264889281681151,""0.016400422967304"",""0.210069318006073"",""0.051628423390082"",""0.004468074884295"",0.075992845015106,0.447909216712301,0.894367181176051"
"MA,""Maranhão"",""Santa Luzia do Paruá"",""2110039"",2017,""0.014694717647112"",0.448634204275534,0.525237529691211,0.000415676959621,0.003112318363385,0.001781472684086,""31.5107214384292"",""0.0"",""0.0"",7.00579342135153,0,0.406779661016949,""0.001632509944975"",""0.096504868402609"",""0.030075187969932"",""4.56048341124E-4"",0.009985663890954,0.001248207986369,0.1747491180917"
"MA,""Maranhão"",""Santa Rita"",""2110203"",2017,""0.506841056077009"",0.241393893258902,0.113422989089064,0,0.007396810512494,0.389579632918887,""35.3858644175193"",""0.0"",""0.9921467142422"",6.4024673305067,0,0.073009580442683,""0.04876017661851"",""0.081390754829519"",""0.04746835443038"",""0.025597269624573"",0.051782991290479,0.39730053662523,0.891917384468775"
"MA,""Maranhão"",""Santo Antônio dos Lopes"",""2110302"",2017,""0.148669265014433"",0.253140021708792,0.449371995658242,0.000232594200651,0.003732602374998,0.1043572646922,""57.4827329274985"",""0.0"",""0.0"",3.82133345138329,0,0.053652622006669,""0.002123445416859"",""0.012490313720598"",""0.00193128684692"",""0.00149218565931"",0.004908402159305,0,0.751803597400239"
"MA,""Maranhão"",""São Bento"",""2110500"",2017,""0.005882408864255"",0.606810355821962,0.186200739701569,0,0.010035610229848,0.014028822854228,""38.1776396205383"",""1.0"",""1.73973999295817"",8.39483856165379,0,0.013466334164589,""2.79440760089E-4"",""0.04750447759369"",""0.0"",""0.0"",0,0.991260296971825,1.47276801246153"
"MA,""Maranhão"",""São Domingos do Azeitão"",""2110658"",2017,""NA"",0.104955179282869,0.174489541832669,0.277452689243027,0.002477900307474,0.213707669322709,""50.3715301138099"",""0.0"",""0.0"",5.82745525453411,0,0.38190221357334,""NA"",""NA"",""NA"",""NA"",0,0.50535051050951,0.950321479503597"
"MA,""Maranhão"",""São Domingos do Maranhão"",""2110708"",2017,""0.187386379989976"",0.131079539562377,0.835320958208027,0.001399979259567,0.004997277372065,0.000207404334751,""41.9515833018093"",""0.0"",""0.0"",8.80263132208726,0,0.292771816157117,""0.222357464277659"",""0.693953555415142"",""0.242572527088431"",""0.064564145501907"",0.042154700049226,0.7264842463029,0.758784600886073"
"MA,""Maranhão"",""São Félix de Balsas"",""2110807"",2017,""NA"",0.112014613163632,0.443108832714631,0.016027340757764,0.000724266374514,0.251870838489187,""62.1960020831769"",""0.0"",""0.813783123956195"",8.67733889213581,0,0.425610317825887,""NA"",""NA"",""0.0"",""0.0"",0,0.683066479935266,0.731812587821556"
"MA,""Maranhão"",""São Francisco do Brejão"",""2110856"",2017,""0.042601485616957"",0.122710770471965,0.852117789431222,0.000564743848326,0.002636934277279,0.000564743848326,""30.0996023016136"",""0.0"",""0.0"",6.84474966572818,0,0.028128950695322,""0.004987602929258"",""0.091635931426285"",""0.112328767123288"",""0.005459387483356"",0.041445920212543,0,0.911810244675942"
"MA,""Maranhão"",""São João Batista"",""2111003"",2017,""0.285368829532791"",0.086199428224898,0.13609980074504,0,0.001990584792449,0.344884345490774,""33.5069339904173"",""0.0"",""0.337061198719643"",2.69342061157647,0,0.03386386725364,""0.0"",""0.0"",""0.0"",""0.0"",0.00182619932847,0.014609594627759,0.031045388583989"
"MA,""Maranhão"",""São João do Carú"",""2111029"",2017,""0.241499011512967"",0.224609891563079,0.550978577096006,0,0.001052739186078,0.15088600899233,""22.7810333034052"",""0.0"",""0.015562447911471"",8.83780359523154,0,0.199172271081221,""0.020063577886841"",""0.072249129305481"",""0.022748815165877"",""0.007743184384578"",0.052086886082215,0,1.37648277619934"
"MA,""Maranhão"",""São João do Paraíso"",""2111052"",2017,""0.058810860903813"",0.183647172518816,0.606114739215744,0.000614988139515,0.00088114416375,0.072451459864703,""83.8598790774439"",""0.0"",""0.0"",3.94428868188613,0,0.093853725535081,""0.005993636305923"",""0.07524443084694"",""0.173267326732673"",""0.012764405543399"",0,0.506963010567931,0.95926859177118"
